,Heading,Subheading,Publisher,Published,Found
0,Centaurus Financial Inc. Reduces Position in Cleveland-Cliffs Inc. (NYSE:CLF),"Lindbrook Capital LLC now owns 1,571 shares of the mining company's stock valued at $32,000 after acquiring an additional 716 shares during the period ...",www.defenseworld.net,2024-06-18 10:46:54,2024-06-18 15:12:06
1,"Tommy Tuberville Sells Several Large Stock Positions, Makes New Buys - Benzinga","... Cleveland-Cliffs Inc. CLF-0.40%. + Free Alerts. stock, the sale of Intel ... company Paramount Global. PARA-3.34%. + Free Alerts. PARAA+0.55%. + Free ...",www.benzinga.com,2024-06-18 10:08:40,2024-06-18 15:12:06
2,"Michael John Juidici | News, Sports, Jobs - The Mining Journal","He was employed as a serviceman for Cleveland Cliffs Iron Company, retiring in 2002 after 33 years with the company. Mr. Juidici was a member of ...",www.miningjournal.net,2024-06-18 09:53:43,2024-06-18 15:12:06
3,U.S. Politician returns with ultra suspicious stock trades - Finbold,"One of these is the example of Representative Mike Kelly and his wife, who in 2020 bought Cleveland-Cliffs ... company's situation through his ...",finbold.com,2024-06-18 09:38:39,2024-06-18 15:12:06
4,Slipping steel spot prices dent US mills' Q2 guidance - Fastmarkets,... company guidance releases. ... Cleveland-Cliffs has not yet released detailed guidance for the second quarter.,www.fastmarkets.com,2024-06-18 08:07:20,2024-06-18 15:12:06
5,"Mexico steelworkers hold up 300,000t of steel, ArcelorMittal says - MINING.COM",Cleveland-Cliffs to Buy ArcelorMittal USA for $1.4 Billion. Image ... company told Reuters on Monday. Mexico's steel chamber said in a statement ...,www.mining.com,2024-06-18 07:00:23,2024-06-18 15:12:06
6,Iron Ore Pellets Market is Expected to Reach the Valuation of USD - openPR.com,"Vale (Brazil), Mitsubishi Corporation RtM Japan Ltd (Japan), Cleveland-Cliffs Inc (U.S.), United States Steel Corporation. (U.S.), ARCELORMITTAL ...",www.openpr.com,2024-06-18 05:43:57,2024-06-18 15:12:06
7,"[Latest Trend] Electrical Steel Market Size Insights and Future Growth Outlook, 2027",Cleveland-Cliffs Inc. Nippon Steel Corporation POSCO Tata Steel ... company to maintain high quality of data and help clients in every way possible ...,www.einnews.com,2024-06-18 05:35:47,2024-06-18 15:12:06
8,Mesabi Metallics announces new president and CEO - Northern News Now,... Cleveland Cliffs ...,www.northernnewsnow.com,2024-06-18 05:16:16,2024-06-18 15:12:06
9,"Mike Kelly from Pennsylvania's 16th district makes significant trades in AT&amp;T, Chevron, and others","... companies such as AT&T Inc. (NYSE:T), Chevron Corporation (NYSE: CVX ), and Cleveland-Cliffs Inc. (NYSE:NYSE: CLF ). Kelly sold his shares in AT&T ...",in.investing.com,2024-06-18 04:49:13,2024-06-18 15:12:06
10,Cleveland-Cliffs Sees Unusually Large Options Volume (NYSE:CLF) - Defense World,Stock repurchase plans are usually a sign that the company's leadership believes its stock is undervalued. Insider Activity at Cleveland-Cliffs. In ...,www.defenseworld.net,2024-06-18 02:43:09,2024-06-18 15:12:06
11,Cleveland Jewish News Events - Alexis Antes: Marriott - Downtown Cleveland,Find a copy of the Cleveland Jewish News. View a list of stores and vendors. See List- The Cleveland Jewish Publication Company BBB Business Review.,www.clevelandjewishnews.com,2024-06-17 21:36:45,2024-06-18 15:12:06
12,Investors Purchase High Volume of Cleveland-Cliffs Call Options (NYSE:CLF) - MarketBeat,Cleveland-Cliffs Inc. (NYSE:CLF - Get Free Report) saw unusually large options trading on Monday. Traders bought 52536 call options on the company ...,www.marketbeat.com,2024-06-17 19:31:32,2024-06-18 15:12:06
13,Allient (ALNT) Receives a Hold from Northland Securities | Markets Insider,"... company reported a quarterly revenue of $141 million and a net profit ... Cleveland-Cliffs, Sprouts Farmers Market And 2 Other Stocks Insiders Are ...",markets.businessinsider.com,2024-06-17 15:47:37,2024-06-18 15:12:06
14,Cleveland Jewish News Events - Roboland Cleveland,"Roboland is the very first robotics show of its kind in the US, offering over 50 interactive robotic exhibits. It is an immersive experience like ...",www.clevelandjewishnews.com,2024-06-17 14:50:38,2024-06-18 15:12:06
15,The Industry Has Spoken – You Do Not Need High Emitting Blast Furnaces to Make the ...,"... Company's leading position in the automotive end market.” In fact, in ... As the CEO of Cleveland-Cliffs said in a 2022 earnings call: “We are ...",www.wiley.law,2024-06-17 13:53:20,2024-06-18 15:12:06
16,Cove Private Wealth LLC Invests $2.02 Million in Nucor Co. (NYSE:NUE) - MarketBeat,"The company has a market cap of $36.93 billion, a price-to-earnings ratio of 9.10 and a beta of 1.60. Could Cleveland-Cliffs be the next steel company ...",www.marketbeat.com,2024-06-17 13:23:42,2024-06-18 15:12:06
17,Analysts Conflicted on These Materials Names: Nucor (NUE) and Nutrien (NTR),"Englert covers the Basic Materials sector, focusing on stocks such as Schnitzer Steel Industries, Cleveland-Cliffs, and Steel Dynamics. The word ...",markets.businessinsider.com,2024-06-17 13:14:39,2024-06-18 15:12:06
18,Old School Ways Fuel Drew Figdor's Merger Arb Winning Streak - Bloomberg,"Bloomberg the Company & Its ProductsThe Company & its ProductsBloomberg ... Cleveland Cliffs made an initial bid of $35 and Nippon Steel, the ...",www.bloomberg.com,2024-06-17 12:43:10,2024-06-18 15:12:06
19,Mineral Resources announces Yilgarn closure impacting 1000 jobs after years of royalty relief - ABC,"That deal covered the Koolyanobbing mine in the Shire of Yilgarn after its previous owners, US miner Cleveland-Cliffs, threatened closure. The company ...",www.abc.net.au,2024-06-20 10:55:09+00:00,2024-06-20 12:03:01
20,Ramstad: Alarm over foreign buyers of Minnesota businesses has become excessive,"... business will be owned by a foreign company. Similar ... Minnesota's steelworkers also support Cleveland-Cliffs, even though that would give Cleveland ...",www.startribune.com,2024-06-20 10:08:25+00:00,2024-06-20 12:03:01
21,Mineral Resources' Yilgarn closure 'pushed' by cost pressures but may free up infrastructure ...,"About 1000 people are employed across the operations, but the company said new roles would be made available to them. ... Cleveland-Cliffs. The royalty ...",thewest.com.au,2024-06-20 10:03:20+00:00,2024-06-20 12:03:01
22,Mineral Resources to close Yilgarn iron ore leaving 1000 workers in the lurch | The West Australian,"About 1000 jobs are expected to go as a result of the decision, but the company ... Cleveland-Cliffs. Part of the deal struck was that MinRes would ship ...",thewest.com.au,2024-06-20 09:34:55+00:00,2024-06-20 12:03:01
23,Life Aboard the Great Lakes' Newest Cargo Ship - Cleveland Magazine,"... company that traces its history to the 1880s. Today, it's transporting 17,250 tons of iron ore to Cleveland-Cliffs, a company with roots in the 1840s.",clevelandmagazine.com,2024-06-20 09:06:02+00:00,2024-06-20 12:03:01
24,MinRes weighs up rail fleet sale as axe falls on iron ore mines - AFR,"But company, run by billionaire Chris Ellison, said demand remained ... MinRes acquired Cleveland-Cliffs' loss-making Koolyanobbing mine near ...",www.afr.com,2024-06-20 09:05:32+00:00,2024-06-20 12:03:01
25,"Mineral Resources announces Yilgarn shutdown, 1000 jobs affected - Brisbane Times","In an announcement to the market on Wednesday, the $12 billion Osborne-Park headquartered company ... In 2018, it took over US mining giant Cleveland- ...",www.brisbanetimes.com.au,2024-06-20 08:43:01+00:00,2024-06-20 12:03:01
26,Obituary: Howard Earnest | PostIndependent.com,"Howard's career took him to Utah, Wyoming, Minnesota and finally to Rifle, Colorado where he worked for Cleveland Cliffs Iron Company and began what ...",www.postindependent.com,2024-06-20 08:42:10+00:00,2024-06-20 12:03:01
27,ArcelorMittal Bremen moves one step closer to green plant | Mysteel,"... company's June 18 press release seen by Mysteel Global ... Cleveland-Cliffs sets new emission reduction goals. May 28, 2024 14:45 ...",www.mysteel.net,2024-06-20 08:32:51+00:00,2024-06-20 12:03:01
28,Shareholders warn Nippon Steel faces higher decarbonisation costs with U.S. Steel takeover,... company to address the takeover's ... Cleveland-Cliffs CEO says Nippon-US Steel deal has 'zero chance' of US ...,www.marketscreener.com,2024-06-20 07:43:35+00:00,2024-06-20 12:03:01
29,"Monsters of Rock: A famous WA iron ore mine is closing, but what does it tell us about the ...",... Cleveland Cliffs announced its departure from Australia as prices for ... Report ...,www.goldcoastbulletin.com.au,2024-06-20 06:54:40+00:00,2024-06-20 12:03:01
30,Australia's MinRes to close Yilgarn iron ore hub | Latest Market News - Argus Media,... firm Cleveland Cliffs closed it in 2018. The WA government helped MinRes to restart the Koolyanobbing mine as the foundation of the Yilgarn ...,www.argusmedia.com,2024-06-20 05:01:41+00:00,2024-06-20 12:03:01
31,Cleveland-Cliffs (CLF) Stock Declines While Market Improves: Some Information for Investors,"Meanwhile, the Dow experienced a rise of 0.15%, and the technology-dominated Nasdaq saw an increase of 0.03%. The mining company's shares have seen a ...",finance.yahoo.com,2024-06-20 04:33:19+00:00,2024-06-20 12:03:01
32,"Great Lakes steel production surges by 12,000 tons - NWI Times",Steel coils sit in the yard at Cleveland-Cliffs Indiana Harbor Works in East Chicago. ... The Times Media Company- Northwest Indiana Calendar- Online ...,www.nwitimes.com,2024-06-20 01:33:31+00:00,2024-06-20 12:03:01
33,Kapitalo Investimentos Ltda Acquires 5456 Shares of Cleveland-Cliffs Inc. (NYSE:CLF),"Charles Schwab Investment Management Inc. now owns 3,542,004 shares of the mining company's stock valued at $72,328,000 after purchasing an additional ...",www.defenseworld.net,2024-06-20 00:08:42+00:00,2024-06-20 12:03:01
34,Mineral Resources to shut iron ore mines at Yilgarn - Capital Brief,"While it has operated the Carina mine in the region since 2011, it acquired Koolyanobbing from Cleveland-Cliffs in 2018. Mineral Resources said it ...",www.capitalbrief.com,2024-06-19 22:39:37+00:00,2024-06-20 12:03:01
35,Iron Ore Pellets Market On Track to Achieve US$ 78.24 Billion by 2033 As Revealed In New Report,"The company's integrated operations, spanning from mining to pellet ... In North America, Cleveland-Cliffs Inc. is a significant player, known ...",whatech.com,2024-06-19 19:25:17+00:00,2024-06-20 12:03:01
36,Cleveland-Cliffs Options Trading: A Deep Dive into Market Sentiment - Benzinga,About Cleveland-Cliffs. Cleveland-Cliffs Inc is a flat-rolled steel producer and manufacturer of iron ore pellets in North America. It is organized ...,www.benzinga.com,2024-06-19 17:55:50+00:00,2024-06-20 12:03:01
37,Newbridge Financial Services Group Inc. Acquires 2050 Shares of Cleveland-Cliffs Inc. (NYSE:CLF),"Lindbrook Capital LLC now owns 1,571 shares of the mining company's stock worth $32,000 after purchasing an additional 716 shares during the last ...",www.defenseworld.net,2024-06-19 14:58:25+00:00,2024-06-20 12:03:01
38,Rep. Kelly's wife again bought stock in company that gained from his legislative efforts,"Victoria Kelly on March 28 purchased up to $100,000 in stock in steel manufacturer Cleveland-Cliffs. At the same time, the seven-term Republican ...",www.tricountyindependent.com,2024-06-19 14:11:34+00:00,2024-06-20 12:03:01
39,Global Steel Production Update: China's Property Crisis &amp; Manufacturing Slowdown Trigger ...,"The next two steel producers, Cleveland-Cliffs and US Steel, are #22 and #24 globally. ... company is based in or global production from that company?",wolfstreet.com,2024-06-21 09:42:41+00:00,2024-06-21 12:03:04
40,GOP Lawmaker's Wife Made Questionable Trade - Political Wire,"“Victoria Kelly on March 28 purchased up to $100,000 in stock in steel manufacturer Cleveland-Cliffs. ... company whose owners are not publicly ...",politicalwire.com,2024-06-21 06:27:50+00:00,2024-06-21 12:03:04
41,Liberty's Dalzell plate mill suspends offers | Latest Market News - Argus Media,A source close to the company said the mill continues to produce and fulfil its order commitments. ... firm Cleveland Cliffs closed it in 2018. The WA ...,www.argusmedia.com,2024-06-21 04:05:04+00:00,2024-06-21 12:03:04
42,Cleveland-Cliffs (CLF) Expected to Beat Earnings Estimates: Should You Buy?,Estimate revisions ahead of a company's earnings release offer clues to the business conditions for the period whose results are coming out. This ...,au.lifestyle.yahoo.com,2024-06-21 03:59:40+00:00,2024-06-21 12:03:04
43,"51,500 Shares in Cleveland-Cliffs Inc. (NYSE:CLF) Acquired by Polianta Ltd - MarketBeat","J.P. Morgan Private Wealth Advisors LLC now owns 12,802 shares of the mining company's stock worth $200,000 after purchasing an additional 1,995 ...",www.marketbeat.com,2024-06-21 03:21:26+00:00,2024-06-21 12:03:04
44,"BUZZ-U.S. STOCKS ON THE MOVE-BofA, Wells Fargo, PG&amp;E, HP, health insurers, steel ...","... Cleveland-Cliffs Inc, up 9.4 pct at $7.48 ** Lannett Company Inc, up ... business news straight to your inbox with the Reuters Business newsletter.",www.reuters.com,2024-06-21 02:55:26+00:00,2024-06-21 12:03:04
45,AMD named top pick at Piper Sandler - Yahoo Finance Canada,"Fox Business Videos. JPMorgan downgrades Cleveland-Cliffs, lowers price target. Yahoo Finance Video. Fed decision, May CPI, Broadcom earnings: What ...",ca.finance.yahoo.com,2024-06-21 02:31:59+00:00,2024-06-21 12:03:04
46,Shareholders warn Nippon Steel faces higher decarbonisation costs with U.S. Steel takeover - MSN,... company to address the takeover's impact on its climate goals. Nippon Steel ... Cleveland-Cliffs trade barbs (WTAE Pittsburgh). Video Player is loading ...,www.msn.com,2024-06-20 17:40:09+00:00,2024-06-21 12:03:04
47,Cleveland-Cliffs Inc. (CLF) Is a Trending Stock: Facts to Know Before Betting on It,"Over the past month, shares of this mining company have returned -14.2%, compared to the Zacks S&P 500 composite's +3.6% change. During this period, ...",finance.yahoo.com,2024-06-20 15:01:02+00:00,2024-06-21 12:03:04
48,Los Angeles Capital Management LLC Decreases Stock Position in Nucor Co. (NYSE:NUE),Exchange Traded Concepts LLC now owns 251 shares of the basic materials company's ... Could Cleveland-Cliffs be the next steel company to be acquired?,www.marketbeat.com,2024-06-20 11:50:22+00:00,2024-06-21 12:03:04
49,Cleveland-Cliffs Inc. (NYSE:CLF) Shares Sold by NBC Securities Inc. - Defense World,"The fund owned 32,183 shares of the mining company's stock after selling 875 shares during the period. NBC Securities Inc.'s holdings in Cleveland- ...",www.defenseworld.net,2024-06-20 11:34:05+00:00,2024-06-21 12:03:04
50,Report: Congressman's Wife Buys Stock in Company Bolstered by His Work in Congress — Again,The Cleveland-Cliffs stock purchase was the largest of the 11 stocks Victoria Kelly bought. They were listed on the June 14 financial disclosure.,ijr.com,2024-06-23 07:34:10+00:00,2024-06-23 12:02:57
51,Cleveland-Cliffs (CLF) to Redeem Entire 5.75% Senior Notes - Yahoo News UK,"DOW, Nucor Corporation NUE and Cabot Corporation CBT. Dow has a projected earnings growth rate of around 261.5% for the current year. The company's ...",uk.news.yahoo.com,2024-06-23 05:14:53+00:00,2024-06-23 12:02:57
52,Cwm LLC Has $506000 Stock Holdings in Cleveland-Cliffs Inc. (NYSE:CLF),"The firm owned 22,252 shares of the mining company's stock after purchasing an additional 7,285 shares during the period. Cwm LLC's holdings in ...",www.defenseworld.net,2024-06-23 04:29:14+00:00,2024-06-23 12:02:57
53,Roboland Cleveland - The New Times Events,Roboland Cleveland. Jul 12 at 12:00PM. Sterling Building. Cleveland 44115. Get ... Submit it here! back to top. Logo Slogan. About Us. Our Company ...,www.newtimes.co.rw,2024-06-23 04:13:46+00:00,2024-06-23 12:02:57
54,Cleveland Metroparks Lantern Festival 5K Presented by CrossCountry Mortgage - The New Times,... Cleveland Metroparks Zoo. This is the second of FIVE races in the Cleveland ... Submit it here! back to top. Logo Slogan. About Us. Our Company- Policy ...,www.newtimes.co.rw,2024-06-22 22:08:34+00:00,2024-06-23 12:02:57
55,Nucor Co. (NYSE:NUE) Shares Purchased by Meyer Handelman Co. - MarketBeat,Tompkins Financial Corp now owns 154 shares of the basic materials company's ... Could Cleveland-Cliffs be the next steel company to be acquired? Nucor ...,www.marketbeat.com,2024-06-22 19:08:48+00:00,2024-06-23 12:02:57
56,NEW: “DAVE MCCORMICK'S HEDGE FUND MADE BETS AGAINST AMERICAN STEEL ...,"... company's President from 2009 to 2020 and CEO from 2020 to to 2022. Bridgewater Equity Fund bet against Carpenter Technology, Cleveland-Cliffs ...",www.padems.org,2024-06-22 09:53:02+00:00,2024-06-23 12:02:57
57,Dave McCormick's hedge fund made bets against American steel companies,"Cleveland Cliffs employs over 2,800 hundred workers in Pennsylvania while Bridgewater was betting against the company. Short selling, or shorting ...",keystonenewsroom.com,2024-06-22 05:39:59+00:00,2024-06-23 12:02:57
58,"BUZZ-U.S. STOCKS ON THE MOVE-Wynn Resorts, Walt Disney, Snap, Twitter, Chipotle ...","... Cleveland-Cliffs Inc: up 3.6 pct premarket BUZZ-Cleveland-Cliffs: Up on ... The ticker symbol and company logo for Under Armour, Inc. is displayed ...",www.reuters.com,2024-06-22 04:20:46+00:00,2024-06-23 12:02:57
59,Asian steel prices fall despite Hoa Phat output cuts | Latest Market News - Argus Media,"Sales volumes of construction steel dropped sharply last month, with exports down by more than 73pc, the company said. ... firm Cleveland Cliffs closed ...",www.argusmedia.com,2024-06-21 23:56:41+00:00,2024-06-23 12:02:57
60,"Cleveland-Cliffs Inc. Share Price Target '$17.58', now 19.5% Upside Potential",Cleveland-Cliffs Inc. is a flat-rolled steel producer in North America. The Company is engaged in manufacturing iron ore pellets. It is vertically ...,www.directorstalkinterviews.com,2024-06-21 20:08:51+00:00,2024-06-23 12:02:57
61,Vanguard Group Inc. Cuts Holdings in Cleveland-Cliffs Inc. (NYSE:CLF) - Defense World,"The fund owned 50,071,058 shares of the mining company's stock after selling 270,061 shares during the quarter. Vanguard Group Inc. owned ...",www.defenseworld.net,2024-06-21 14:04:06+00:00,2024-06-23 12:02:57
62,More than $300m spent on WA Government's 2018 Koolyanobbing rescue deal | The West Australian,"MinRes stepped in to take over Koolyanobbing in 2018 after American business Cleveland-Cliffs bailed from Western Australia, sparking concerns about ...",thewest.com.au,2024-06-24 10:20:57+00:00,2024-06-24 12:02:55
63,Canada's Algoma Steel's steel shipments in line with expectations in Q4 FY 2023-24,"The company's shipments in the last quarter of the fiscal year totaled ... Cleveland-Cliffs posts higher revenue for Jan-Sept, positive trend of ...",www.steelorbis.com,2024-06-24 09:22:53+00:00,2024-06-24 12:02:55
64,This technology could transform one of the world's dirtiest industries. Experts say it's way off pace,"Around $500 million of funding is set to go to Cleveland-Cliffs, an Ohio-based steel manufacturer, which said it will replace the existing blast ...",www.kake.com,2024-06-24 04:22:29+00:00,2024-06-24 12:02:55
65,Should Value Investors Buy ClevelandCliffs (CLF) Stock? - MSN,"With this in mind, we are always looking at value, growth, and momentum trends to discover great companies. Of these, value investing is easily one of ...",.google.com,2024-06-23 22:49:03+00:00,2024-06-24 12:02:55
66,"Douglas Lane &amp; Associates LLC Buys 110,805 Shares of Cleveland-Cliffs Inc. (NYSE:CLF)","The firm owned 2,214,119 shares of the mining company's stock after purchasing an additional 110,805 shares during the period. Douglas Lane & ...",www.marketbeat.com,2024-06-23 17:25:53+00:00,2024-06-24 12:02:55
67,FirstEnergy CEO among Northeast Ohio's highest-paid executives - MSN,"Data: Crain's Cleveland Business; Chart: Axios Visuals Northeast Ohio's highest-compensated executive in 2023 was Brian Tierney, the president and ...",www.msn.com,2024-06-23 17:09:14+00:00,2024-06-24 12:02:55
68,Meet 7 Fortune 500 CFOs under 40,"She most recently served as EVP of finance, joining the company as corporate treasurer in 2017. ... Celso L. Goncalves, 36, Cleveland-Cliffs Inc., No.",fortune.com,2024-06-26 11:18:52+00:00,2024-06-26 12:03:00
69,Algoma execs tout business as usual after earlier outage - Steel Market Update,... company's fiscal Q4'24 earnings conference call last Friday. EN-US ... Cleveland-Cliffs on Tuesday announced its monthly hot-rolled (HR) coil ...,www.steelmarketupdate.com,2024-06-26 08:53:10+00:00,2024-06-26 12:03:00
70,Cleveland-Cliffs (NYSE:CLF) Receives “Buy” Rating from B. Riley - Defense World,The firm currently has a $23.00 target price on the mining company's stock. Get Cleveland-Cliffs alerts: A number of other equities research analysts ...,www.defenseworld.net,2024-06-26 08:35:18+00:00,2024-06-26 12:03:00
71,Wellington Management Group LLP Has $18.43 Million Stake in Cleveland-Cliffs Inc. (NYSE:CLF),"The firm owned 902,720 shares of the mining company's stock after selling 225,200 shares during the quarter. Wellington Management Group LLP owned ...",www.defenseworld.net,2024-06-26 08:34:16+00:00,2024-06-26 12:03:00
72,"Brown, Casey, Fetterman: Nippon's Purchase of U.S. Steel would Destabilize American ...","By purchasing U.S. steel, Nippon could use U.S. Steel's status as an “American company ... Cleveland-Cliffs Weirton plant. The specifically cites a new ...",www.brown.senate.gov,2024-06-26 08:32:55+00:00,2024-06-26 12:03:00
73,"Great Lakes steel production rises by 14,000 tons - NWI Times","A bar of steel makes its way through the 80"" hot strip mill at Cleveland-Cliffs Indiana Harbor in East Chicago on its way to becoming a coil of steel.",www.nwitimes.com,2024-06-26 08:04:17+00:00,2024-06-26 12:03:00
74,Cliffs sets $720/ton HR price with opening of August books - Steel Market Update,Cleveland-Cliffs on Tuesday announced its monthly hot-rolled (HR) coil price of $720 per short ton (st) with the official opening of its August ...,www.steelmarketupdate.com,2024-06-26 06:55:46+00:00,2024-06-26 12:03:00
75,3 Bear Put Spread Trade Ideas For This Thursday - The Globe and Mail,Detailed price information for Cleveland-Cliffs Inc (CLF-N) from The Globe and Mail including charting and trades.,www.theglobeandmail.com,2024-06-26 06:48:55+00:00,2024-06-26 12:03:00
76,Cleveland-Cliffs welcoming Sherrod Brown to support tariffs on Mexican steel,"... corporate rival and fighting foreign competition, Sen. Sherrod Brown and Cleveland-Cliffs Inc. CEO Lourenco Goncalves can't seem to get enough of ...",www.crainscleveland.com,2024-06-26 06:13:18+00:00,2024-06-26 12:03:00
77,Helping to honor World War II hero from Negaunee - The Mining Journal,"Before enlisting in the U.S. Army in 1942, he was employed by the Cleveland Cliffs Iron Company. The Mining Journal asks Negaunee residents to ...",www.miningjournal.net,2024-06-26 05:57:24+00:00,2024-06-26 12:03:00
78,Information sought about Negaunee WWII veteran - The Mining Journal,"Before enlisting in the Army in 1942, he was employed by the Cleveland Cliffs Iron Company. Anyone who may have gone to school with, attended ...",www.miningjournal.net,2024-06-26 01:56:09+00:00,2024-06-26 12:03:00
79,"Cleveland-Cliffs to host Senator Sherrod Brown, USW's McCall at Cleveland Works - TipRanks.com","... company said. During the visit, Senator Brown will meet with Cleveland-Cliffs' CEO Lourenco Goncalves and USW International President David McCall ...",www.tipranks.com,2024-06-26 01:49:22+00:00,2024-06-26 12:03:00
80,Cleveland-Cliffs (CLF) Stock Sinks As Market Gains: Here's Why - Yahoo Finance,Analysts and investors alike will be keeping a close eye on the performance of Cleveland-Cliffs in its upcoming earnings disclosure. The company is ...,finance.yahoo.com,2024-06-25 23:32:24+00:00,2024-06-26 12:03:00
81,Cleveland-Cliffs (CLF) Suffers a Larger Drop Than the General Market: Key Insights,Investors will be eagerly watching for the performance of Cleveland-Cliffs in its upcoming earnings disclosure. The company is forecasted to report an ...,www.nasdaq.com,2024-06-25 22:13:31+00:00,2024-06-26 12:03:00
82,Unveiling 9 Analyst Insights On Cleveland-Cliffs | Nasdaq,Cleveland-Cliffs Inc is a flat-rolled steel producer and manufacturer of iron ore pellets in North America. It is organized into four operating ...,www.nasdaq.com,2024-06-25 20:35:04+00:00,2024-06-26 12:03:00
83,Teck Resources (TECK): New Buy Recommendation for This Basic Materials Giant,"De Alba covers the Basic Materials sector, focusing on stocks such as Freeport-McMoRan, Alcoa, and Cleveland-Cliffs. According to TipRanks, De ...",markets.businessinsider.com,2024-06-25 18:19:39+00:00,2024-06-26 12:03:00
84,Cleveland-Cliffs supports Stop Mexico's Steel Surge Act initiative - SteelOrbis,"... company reported in a press release. The bicameral and bipartisan bill was registered in Congress last March 12, it is to restore the Section 232 ...",www.steelorbis.com,2024-06-25 18:19:16+00:00,2024-06-26 12:03:00
85,Cleveland-Cliffs' (CLF) Buy Rating Reaffirmed at B. Riley - MarketBeat,"Riley in a report issued on Tuesday, Benzinga reports. They presently have a $23.00 target price on the mining company's stock. B. Riley's target ...",www.marketbeat.com,2024-06-25 16:54:38+00:00,2024-06-26 12:03:00
86,Cleveland-Cliffs to Host U.S. Senator Sherrod Brown and USW International President ... - Stock Titan,"CLEVELAND --(BUSINESS WIRE)-- Cleveland-Cliffs Inc. (NYSE: CLF) announced that Lourenco Goncalves, Chairman, President and Chief Executive Officer ...",www.stocktitan.net,2024-06-25 16:38:55+00:00,2024-06-26 12:03:00
87,"Global Automotive Stainless Steel Market Size, Share, Revenue, Trends And Drivers For 2024-2033","The Business Research Company's Automotive Stainless Steel Global ... Cleveland Cliffs Inc., Salzgitter AG, Outokumpu Oyj, Sandvik AB, Acerinox SA ...",tech.einnews.com,2024-06-25 12:44:06+00:00,2024-06-26 12:03:00
88,Cleveland-Cliffs Stock Sinks As Market Gains: Here's Why By Benzinga - Investing.com UK,"Consequently, upward revisions in estimates express analysts' positivity towards the company's business operations and its ability to generate profits ...",uk.investing.com,2024-06-26 17:04:47+00:00,2024-06-26 18:02:55
89,Fitch Rates Steel Dynamics' New Senior Unsecured Notes 'BBB',The company's mills typically procure scrap and sell to customers in close ... Corporation (BB/Rating Watch Positive) and Cleveland-Cliffs Inc. (BB ...,www.fitchratings.com,2024-06-26 16:42:12+00:00,2024-06-26 18:02:55
90,Magnet to hold pitch competition for manufacturers | Crain's Cleveland Business,"Cleveland-Cliffs welcoming Sherrod Brown to support tariffs on Mexican steel ... Crain's Cleveland BusinessCrain Communications, Inc.FREE - In Google ...",www.crainscleveland.com,2024-06-26 15:07:54+00:00,2024-06-26 18:02:55
