,Heading,Subheading,Publisher,Published,Found
0,Teachers Retirement System of The State of Kentucky Grows Holdings in Comfort ... - Defense World,"Comfort Systems USA, Inc, together with its subsidiaries, provides mechanical and electrical installation, renovation, maintenance, repair, and ...",www.defenseworld.net,2024-06-18 10:31:04,2024-06-18 15:12:13
1,"Chicago Partners Investment Group LLC Takes $366,000 Position in Avantis U.S. Large ...","The firm purchased 6,484 shares of the company's ... Teachers Retirement System of The State of Kentucky Grows Holdings in Comfort Systems USA, Inc.",www.defenseworld.net,2024-06-18 07:28:34,2024-06-18 15:12:13
2,16 Houston-based companies hailed best places to work by U.S. News,"Comfort Systems employs 15,800 people, brings in $5.57 billion in annual revenue, and has a market cap of $11.21 billion. The company earned high ...",houston.culturemap.com,2024-06-20 04:19:44+00:00,2024-06-20 10:03:07
3,3 Air Conditioner Stocks to Buy on the Dip Before They Heat Up | InvestorPlace,Comfort Systems USA (FIX): Surging on increased construction activity given the company's modular solutions. Trane Technologies (TT): A global ...,investorplace.com,2024-06-19 11:16:59+00:00,2024-06-20 10:03:07
4,Form 11-K DAVEY TREE EXPERT CO For: Dec 31 - StreetInsider,"The peer group at December 31, 2023 consisted of: ABM Industries Incorporated; Comfort Systems USA ... Inc.; Rollins, Inc.; and Scotts Miracle-Gro ...",www.streetinsider.com,2024-06-21 03:19:54+00:00,2024-06-21 11:03:08
5,"The great US infrastructure investing opportunity - growth is not all digital, it's about building too","... American-Irish company totted up ... Comfort Systems USA employs roughly 15,000 people and installs heating, ventilation and air conditioning systems.",www.thisismoney.co.uk,2024-06-21 02:48:23+00:00,2024-06-21 11:03:08
6,XOi defines the next frontier of field service technology with the launch of Premium Insights ...,"... business,"" said Joe Lang, VP of Service Technology and Innovation at Comfort Systems USA. ""XOi has consolidated numerous mechanical data points ...",www.prnewswire.com,2024-06-20 11:02:43+00:00,2024-06-21 11:03:08
7,"1 Brilliant Vanguard Index Fund to Buy Before It Soars 49%, According to a Wall Street Analyst",The Vanguard Russell 2000 ETF- Super Micro Computer: 1.5%- MicroStrategy: 0.9%- Comfort Systems USA: 0.4%- Onto Innovation: 0.4%- Carvana: 0.4- e.l.f. ...,www.nasdaq.com,2024-06-22 09:03:18+00:00,2024-06-22 11:03:06
8,"1 Brilliant Vanguard Index Fund to Buy Before It Soars 49%, According to a Wall Street Analyst","Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. ... Comfort Systems USA: ...",www.fool.com,2024-06-22 08:51:40+00:00,2024-06-22 11:03:06
9,$1 million donation advances brain research at Houston's Rice University,"Comfort Systems also made appearances on U.S. News' industry-specific ""Best in Construction"" list, and the ""Best Companies in the South"" list.",houston.culturemap.com,2024-06-22 04:33:43+00:00,2024-06-22 11:03:06
