Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-03 09:30:00,0.4772000014781952,0.5,0.4700999855995178,0.483599990606308,80325,0.0,0.0
2024-05-03 10:30:00,0.483599990606308,0.483599990606308,0.4700999855995178,0.47510001063346863,20665,0.0,0.0
2024-05-03 11:30:00,0.47510001063346863,0.47999998927116394,0.47510001063346863,0.47999998927116394,3365,0.0,0.0
2024-05-03 12:30:00,0.47999998927116394,0.48010000586509705,0.475600004196167,0.4778999984264374,11018,0.0,0.0
2024-05-03 13:30:00,0.475600004196167,0.47929999232292175,0.47049999237060547,0.47049999237060547,10965,0.0,0.0
2024-05-03 14:30:00,0.47049999237060547,0.4749999940395355,0.4700999855995178,0.4749999940395355,6454,0.0,0.0
2024-05-03 15:30:00,0.47029998898506165,0.4738999903202057,0.46799999475479126,0.46799999475479126,10824,0.0,0.0
2024-05-06 09:30:00,0.47099998593330383,0.4869999885559082,0.4699999988079071,0.48249998688697815,50041,0.0,0.0
2024-05-06 10:30:00,0.47920000553131104,0.48500001430511475,0.46799999475479126,0.47999998927116394,37040,0.0,0.0
2024-05-06 11:30:00,0.48010000586509705,0.49889999628067017,0.48010000586509705,0.492900013923645,24835,0.0,0.0
2024-05-06 12:30:00,0.49399998784065247,0.5041000247001648,0.492900013923645,0.5030999779701233,123460,0.0,0.0
2024-05-06 13:30:00,0.5020999908447266,0.5020999908447266,0.4975000023841858,0.49880000948905945,7100,0.0,0.0
2024-05-06 14:30:00,0.49950000643730164,0.5285000205039978,0.4975000023841858,0.5121999979019165,160894,0.0,0.0
2024-05-06 15:30:00,0.5099999904632568,0.5149999856948853,0.5044000148773193,0.5044000148773193,0,0.0,0.0
2024-05-07 09:30:00,0.5199999809265137,0.5199999809265137,0.49000000953674316,0.4999000132083893,44861,0.0,0.0
2024-05-07 10:30:00,0.4984999895095825,0.5383999943733215,0.4970000088214874,0.5001000165939331,66265,0.0,0.0
2024-05-07 11:30:00,0.5001000165939331,0.5098000168800354,0.5001000165939331,0.5005000233650208,32651,0.0,0.0
2024-05-07 12:30:00,0.5005999803543091,0.5098000168800354,0.5005999803543091,0.5005999803543091,17052,0.0,0.0
2024-05-07 13:30:00,0.5052000284194946,0.5095000267028809,0.5005000233650208,0.5019999742507935,19935,0.0,0.0
2024-05-07 14:30:00,0.5019999742507935,0.5091999769210815,0.5019999742507935,0.5020999908447266,39594,0.0,0.0
