Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-03 09:30:00,26.700000762939453,26.700000762939453,26.325000762939453,26.540599822998047,1226,0.0,0.0
2024-05-03 10:30:00,26.299999237060547,26.299999237060547,26.100000381469727,26.100000381469727,909,0.0,0.0
2024-05-03 14:30:00,26.09000015258789,26.100000381469727,26.09000015258789,26.09000015258789,2732,0.0,0.0
2024-05-06 11:30:00,26.0,26.0,26.0,26.0,313,0.0,0.0
2024-05-06 12:30:00,25.815000534057617,26.079999923706055,25.815000534057617,26.079999923706055,689,0.0,0.0
2024-05-06 13:30:00,26.010000228881836,26.86989974975586,26.010000228881836,26.25,1157,0.0,0.0
2024-05-06 14:30:00,26.469999313354492,26.469999313354492,26.200000762939453,26.290000915527344,2551,0.0,0.0
2024-05-07 10:30:00,26.239999771118164,26.25,26.229999542236328,26.25,1076,0.0,0.0
2024-05-07 12:30:00,26.434999465942383,26.434999465942383,26.20009994506836,26.20009994506836,215,0.0,0.0
2024-05-07 13:30:00,26.200000762939453,26.200000762939453,25.885000228881836,26.1200008392334,5173,0.0,0.0
2024-05-07 14:30:00,25.799999237060547,25.799999237060547,25.030000686645508,25.75,10059,0.0,0.0
2024-05-08 09:30:00,26.06999969482422,26.06999969482422,25.270000457763672,25.299999237060547,14594,0.0,0.0
2024-05-08 10:30:00,25.149999618530273,25.25,24.93000030517578,25.100000381469727,3878,0.0,0.0
2024-05-08 13:30:00,24.850000381469727,24.850000381469727,24.40999984741211,24.40999984741211,1396,0.0,0.0
2024-05-08 14:30:00,24.399999618530273,24.399999618530273,24.0,24.0,3334,0.0,0.0
2024-05-08 15:30:00,23.520000457763672,23.520000457763672,23.520000457763672,23.520000457763672,333,0.0,0.0
2024-05-09 09:30:00,23.540000915527344,24.239999771118164,23.540000915527344,24.0,8266,0.0,0.0
2024-05-09 11:30:00,23.920000076293945,23.920000076293945,23.920000076293945,23.920000076293945,1406,0.0,0.0
2024-05-09 15:30:00,23.315000534057617,23.59000015258789,23.315000534057617,23.59000015258789,1487,0.0,0.0
2024-05-10 09:30:00,24.0,24.0,23.969999313354492,23.969999313354492,1659,0.0,0.0
2024-05-10 12:30:00,24.139999389648438,24.299999237060547,24.139999389648438,24.299999237060547,476,0.0,0.0
2024-05-10 14:30:00,25.75,25.75,25.75,25.75,407,0.0,0.0
2024-05-10 15:30:00,25.225000381469727,25.225000381469727,25.20009994506836,25.20009994506836,490,0.0,0.0
2024-05-13 09:30:00,24.899999618530273,25.540000915527344,24.899999618530273,25.500099182128906,2894,0.0,0.0
2024-05-13 10:30:00,25.540000915527344,25.540000915527344,25.399999618530273,25.399999618530273,1324,0.0,0.0
2024-05-13 12:30:00,25.59000015258789,25.75,25.59000015258789,25.75,1050,0.0,0.0
2024-05-14 09:30:00,25.75,25.75,25.75,25.75,432,0.0,0.0
2024-05-14 12:30:00,25.899999618530273,26.049999237060547,25.5,25.899999618530273,4421,0.0,0.0
2024-05-14 13:30:00,25.799999237060547,25.799999237060547,24.799999237060547,24.799999237060547,6851,0.0,0.0
2024-05-14 15:30:00,25.5,25.5,25.5,25.5,517,0.0,0.0
2024-05-15 09:30:00,25.934999465942383,25.934999465942383,24.520000457763672,24.520000457763672,19427,0.0,0.0
2024-05-15 10:30:00,24.950000762939453,24.950000762939453,24.899999618530273,24.950000762939453,4210,0.0,0.0
2024-05-15 11:30:00,24.739999771118164,24.829999923706055,24.739999771118164,24.829999923706055,2260,0.0,0.0
2024-05-15 12:30:00,25.0,25.3799991607666,23.860000610351562,23.860000610351562,18360,0.0,0.0
2024-05-15 15:30:00,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,355,0.0,0.0
2024-05-16 09:30:00,23.510000228881836,24.0,23.489999771118164,23.5,5386,0.0,0.0
2024-05-16 11:30:00,22.81999969482422,22.81999969482422,22.81999969482422,22.81999969482422,101,0.0,0.0
2024-05-16 12:30:00,23.15999984741211,23.15999984741211,22.760000228881836,22.760000228881836,223,0.0,0.0
2024-05-16 14:30:00,22.8799991607666,22.950000762939453,22.15999984741211,22.15999984741211,2233,0.0,0.0
2024-05-16 15:30:00,22.655000686645508,22.655000686645508,22.655000686645508,22.655000686645508,575,0.0,0.0
2024-05-17 09:30:00,22.649999618530273,23.510000228881836,22.645000457763672,23.0,0,0.0,0.0
2024-05-17 13:30:00,23.149999618530273,23.25,22.989900588989258,23.25,2795,0.0,0.0
2024-05-17 15:30:00,22.719999313354492,23.0,22.719999313354492,23.0,1705,0.0,0.0
2024-05-20 09:30:00,22.68720054626465,23.360000610351562,22.518999099731445,22.988000869750977,5153,0.0,0.0
2024-05-20 11:30:00,23.219999313354492,23.219999313354492,23.219999313354492,23.219999313354492,166,0.0,0.0
2024-05-20 14:30:00,23.0,23.15999984741211,23.0,23.15999984741211,724,0.0,0.0
2024-05-20 15:30:00,23.139999389648438,23.139999389648438,23.139999389648438,23.139999389648438,125,0.0,0.0
2024-05-21 09:30:00,23.1200008392334,23.1200008392334,23.0,23.0,1489,0.0,0.0
2024-05-21 10:30:00,22.719999313354492,22.799999237060547,22.700000762939453,22.700000762939453,1684,0.0,0.0
2024-05-21 11:30:00,22.739999771118164,23.25,22.739999771118164,23.25,2737,0.0,0.0
2024-05-21 12:30:00,23.5,23.5,23.030000686645508,23.239999771118164,417,0.0,0.0
2024-05-21 13:30:00,23.239999771118164,23.739999771118164,23.200000762939453,23.399999618530273,2609,0.0,0.0
2024-05-21 14:30:00,23.3700008392334,24.700000762939453,23.3700008392334,24.5,6941,0.0,0.0
2024-05-21 15:30:00,24.84000015258789,25.170000076293945,24.350000381469727,24.959999084472656,3924,0.0,0.0
2024-05-22 09:30:00,24.899999618530273,25.209999084472656,24.6299991607666,24.899999618530273,6529,0.0,0.0
2024-05-22 13:30:00,24.600000381469727,25.049999237060547,24.600000381469727,25.049999237060547,839,0.0,0.0
2024-05-22 15:30:00,25.0,25.200000762939453,25.0,25.200000762939453,908,0.0,0.0
2024-05-23 09:30:00,25.6200008392334,25.6200008392334,24.649999618530273,24.75,2227,0.0,0.0
2024-05-23 11:30:00,25.579999923706055,25.579999923706055,25.558500289916992,25.558500289916992,737,0.0,0.0
2024-05-23 14:30:00,25.149999618530273,25.469999313354492,24.68000030517578,25.100000381469727,8014,0.0,0.0
2024-05-23 15:30:00,25.200000762939453,25.299999237060547,25.200000762939453,25.260000228881836,1393,0.0,0.0
2024-05-24 11:30:00,25.34000015258789,25.350000381469727,25.34000015258789,25.350000381469727,1215,0.0,0.0
2024-05-24 14:30:00,25.299999237060547,25.299999237060547,24.600000381469727,25.200000762939453,3815,0.0,0.0
2024-05-24 15:30:00,25.780000686645508,25.780000686645508,25.780000686645508,25.780000686645508,213,0.0,0.0
