Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-03 09:30:00,124.16999816894531,125.33000183105469,123.63500213623047,123.70999908447266,78829,0.0,0.0
2024-05-03 10:30:00,123.69000244140625,123.87999725341797,123.0999984741211,123.12999725341797,47744,0.0,0.0
2024-05-03 11:30:00,123.20999908447266,123.2300033569336,122.61000061035156,123.05000305175781,92783,0.0,0.0
2024-05-03 12:30:00,123.05999755859375,123.37000274658203,122.87000274658203,123.08000183105469,49755,0.0,0.0
2024-05-03 13:30:00,123.08000183105469,123.6500015258789,122.94000244140625,123.30000305175781,39281,0.0,0.0
2024-05-03 14:30:00,123.37000274658203,123.42520141601562,122.94999694824219,123.30500030517578,59789,0.0,0.0
2024-05-03 15:30:00,123.26000213623047,123.27999877929688,122.80000305175781,122.87000274658203,130788,0.0,0.0
2024-05-06 09:30:00,123.8499984741211,124.08999633789062,123.02999877929688,123.97640228271484,27714,0.0,0.0
2024-05-06 10:30:00,123.83499908447266,123.94999694824219,123.55999755859375,123.83999633789062,24601,0.0,0.0
2024-05-06 11:30:00,123.87999725341797,124.30000305175781,123.86000061035156,124.0,33161,0.0,0.0
2024-05-06 12:30:00,124.08000183105469,124.5199966430664,124.02999877929688,124.4000015258789,36172,0.0,0.0
2024-05-06 13:30:00,124.44309997558594,124.62000274658203,124.3499984741211,124.58000183105469,31366,0.0,0.0
2024-05-06 14:30:00,124.58499908447266,124.99009704589844,124.58499908447266,124.69999694824219,39671,0.0,0.0
2024-05-06 15:30:00,124.69000244140625,124.91999816894531,124.19000244140625,124.91000366210938,76378,0.0,0.0
2024-05-07 09:30:00,125.30999755859375,125.30999755859375,124.1500015258789,124.54499816894531,60534,0.0,0.0
2024-05-07 10:30:00,124.54499816894531,125.19499969482422,124.43499755859375,125.02999877929688,49539,0.0,0.0
2024-05-07 11:30:00,125.08999633789062,125.93990325927734,125.01000213623047,125.87000274658203,27821,0.0,0.0
2024-05-07 12:30:00,125.83000183105469,125.87999725341797,125.16999816894531,125.54499816894531,38014,0.0,0.0
2024-05-07 13:30:00,125.5,125.55999755859375,124.91000366210938,125.125,51587,0.0,0.0
2024-05-07 14:30:00,125.15499877929688,125.3949966430664,125.00499725341797,125.2300033569336,56919,0.0,0.0
2024-05-07 15:30:00,125.2300033569336,125.26000213623047,124.2300033569336,124.41999816894531,162662,0.0,0.0
2024-05-08 09:30:00,124.0,124.44999694824219,123.61000061035156,123.75,31316,0.0,0.0
2024-05-08 10:30:00,123.62000274658203,124.36000061035156,123.52999877929688,124.08000183105469,40876,0.0,0.0
